"","hhpiso","hhrooms","hhwater","hhwaterin","hhbano","hhownhouse","hhsize","hhelect","clus","headmale","headage","heademp","wifeage","wifeeduc","headeduc","child_0to5","boy_0to5","index","conspcfood_t0","conspcfood_t1","conspcfood_t2","conspcnonfood_t0","conspcnonfood_t1","conspcnonfood_t2","conspc_t0","conspc_t1","conspc_t2"
"1451",1,1,1,1,1,0,4,1,91,1,29,1,28,2,2,2,2,0.0180000048130751,459.029998779297,339.190002441406,709.409973144531,227.943328857422,198.866668701172,213.559997558594,686.973327636719,538.056640625,922.969970703125
"1452",1,2,1,0,1,1,6,1,91,1,34,1,33,3,4,0,0,-0.23199999332428,330.986663818359,251.093338012695,226.126663208008,73.0022277832031,85.7044448852539,98.0933303833008,403.988891601562,336.797790527344,324.220001220703
"1453",1,1,1,1,1,0,4,1,91,1,26,1,23,2,9,2,2,-0.203000009059906,438.700012207031,308.160003662109,265.359985351562,113.290000915527,173.221328735352,162.119995117188,551.989990234375,481.38134765625,427.47998046875
"1454",1,2,1,1,1,1,8,1,91,1,43,1,37,2,NA,0,0,-0.146333336830139,266.964996337891,424.433319091797,358.664001464844,119.805000305176,194.004440307617,210.951995849609,386.769989013672,618.437744140625,569.615966796875
"1455",1,3,1,1,1,1,5,1,91,1,38,1,33,3,15,1,1,-1.38725006580353,808.064025878906,515.31201171875,686.512023925781,233.957336425781,299.362670898438,439.138671875,1042.02136230469,814.674682617188,1125.65063476562
"1456",1,2,1,1,1,1,7,1,91,1,34,1,32,3,6,0,0,0.0624999962747097,185.874282836914,293.714996337891,268.417144775391,117.519996643066,111.005004882812,102.851425170898,303.394287109375,404.720001220703,371.2685546875
"1457",1,1,0,0,1,1,4,1,91,1,47,1,45,2,1,0,0,-0.662000000476837,344.540008544922,344.540008544922,224.699996948242,133.306671142578,158.783325195312,144.403335571289,477.8466796875,503.323333740234,369.103332519531
"1458",1,2,1,1,1,1,9,1,91,1,39,1,36,2,3,2,2,1.14549994468689,93.6844482421875,270.115570068359,520.554992675781,13.6488885879517,35.2903709411621,57.8199996948242,107.333335876465,305.405944824219,578.375
"1459",1,2,1,1,1,1,6,1,91,1,43,1,44,2,NA,0,0,0.405999958515167,110.566665649414,300.313323974609,176.193328857422,60.7399978637695,56.8333320617676,137.511108398438,171.306671142578,357.146667480469,313.704437255859
"1460",1,3,1,1,1,1,5,1,91,1,50,0,47,2,NA,0,0,-0.510333359241486,35.0960006713867,133.214996337891,638.255004882812,72.6426696777344,78.6733322143555,192.783325195312,107.738670349121,211.888336181641,831.038330078125
"1461",1,1,1,1,1,1,4,0,91,1,78,0,74,NA,3,0,0,0.0289999824017286,123.050003051758,240.75,200.089996337891,29.9599990844727,61.0699996948242,48.5699996948242,153.010009765625,301.820007324219,248.660003662109
"1462",1,2,1,1,1,1,4,1,91,1,56,0,51,NA,NA,0,0,-0.86599999666214,342.399993896484,291.89599609375,338.119995117188,34.2600021362305,176.898666381836,119.410003662109,376.660003662109,468.794677734375,457.529998779297
"1463",0,1,1,0,1,0,5,1,93,1,41,0,30,2,5,0,0,1.54900002479553,76.1839981079102,131.253326416016,204.013336181641,14,66.9777755737305,50.2333297729492,90.1839981079102,198.231109619141,254.246673583984
"1464",1,2,1,0,1,1,5,1,93,1,40,1,35,2,9,0,0,-0.479166686534882,105.28800201416,182.970001220703,253.589996337891,219.216003417969,207.740005493164,98.7600021362305,324.503997802734,390.710021972656,352.350006103516
"1465",1,4,1,1,1,1,8,1,93,1,49,0,47,2,NA,1,0,0.374599993228912,108.069999694824,225.235000610352,261.614990234375,66.1750030517578,101.981666564941,110.119995117188,174.244995117188,327.216674804688,371.734985351562
"1466",0,1,1,0,0,1,9,1,93,1,48,0,53,2,6,0,0,1.57500004768372,135.533340454102,188.320007324219,179.225006103516,24.9822216033936,40.6000022888184,44.2849998474121,160.515563964844,228.920013427734,223.510009765625
"1467",1,2,1,0,1,0,4,1,93,1,29,1,28,3,6,1,0,0.185000002384186,108.069999694824,176.550003051758,194.740005493164,50.473331451416,148.699996948242,69.2399978637695,158.543334960938,325.25,263.980010986328
"1468",1,1,1,0,1,0,5,1,94,1,25,1,25,2,4,1,1,1.12599992752075,136.10400390625,167.633331298828,207.580001831055,25.9893341064453,51.4555549621582,75.2333374023438,162.093338012695,219.088882446289,282.813354492188
"1469",0,1,1,0,1,1,7,1,94,1,37,1,31,2,3,1,1,2.24300003051758,191.377136230469,339.342864990234,228.062850952148,136.750473022461,208.020935058594,176.853332519531,328.127624511719,547.36376953125,404.916198730469
"1470",1,2,0,0,0,1,14,1,94,1,43,1,39,NA,NA,1,1,1.38499999046326,209.00666809082,253.946670532227,235.399993896484,78.5111083984375,76,28.5666656494141,287.517761230469,329.946655273438,263.966674804688
"1471",0,1,1,0,1,1,8,1,94,2,41,1,NA,2,3,2,1,0.676999986171722,205.975006103516,381.454986572266,272.850006103516,79.4166641235352,124.490005493164,76.9250030517578,285.391662597656,505.945007324219,349.775024414062
"1472",0,1,1,0,1,0,5,1,94,1,28,1,30,2,8,0,0,0.910000026226044,383.488006591797,287.615997314453,309.586669921875,72.7440032958984,62.541332244873,113.424446105957,456.231994628906,350.157318115234,423.011108398438
"1473",0,1,1,0,1,1,6,1,94,1,46,0,44,2,4,2,0,1.75699996948242,205.440002441406,246.52799987793,234.544006347656,36.1155548095703,111.272003173828,74.552001953125,241.555557250977,357.799987792969,309.096008300781
"1474",0,2,1,1,1,1,5,1,94,1,31,0,24,2,3,2,2,0.881833374500275,194.311996459961,179.046661376953,73.3714294433594,56.7413330078125,106.759994506836,68.5542907714844,251.053329467773,285.806640625,141.925720214844
"1475",0,1,1,0,1,1,4,1,94,1,24,1,21,3,3,2,2,1.1139999628067,174.410003662109,166.919998168945,282.480010986328,36.9166641235352,86.3133316040039,35.6733322143555,211.32666015625,253.233337402344,318.153350830078
"1476",0,1,1,0,1,1,5,1,94,1,37,1,34,2,NA,0,0,1.57999992370605,89.0240020751953,177.192001342773,172.912002563477,51.5759963989258,153.149337768555,63.8400001525879,140.600006103516,330.341339111328,236.751998901367
"1477",0,2,1,0,1,1,7,1,94,1,44,1,41,2,6,0,0,-0.220166653394699,141.240005493164,232.725006103516,285.048004150391,118.068572998047,113.669998168945,77.949333190918,259.30859375,346.39501953125,362.997344970703
"1478",1,1,1,0,1,1,6,1,94,1,35,1,30,3,15,1,0,0.518999993801117,255.373336791992,245.386672973633,171.913330078125,164.144454956055,440.977783203125,140.433334350586,419.517791748047,686.364440917969,312.3466796875
"1479",0,1,1,0,1,1,6,1,94,1,45,1,31,2,15,3,1,1.85500001907349,270.353332519531,224.699996948242,418.217132568359,96.9066619873047,227.146667480469,167.451416015625,367.260009765625,451.8466796875,585.668579101562
"1480",1,2,1,0,1,1,4,1,94,1,63,1,47,2,3,0,0,-0.0436666645109653,280.339996337891,339.190002441406,340.260009765625,202.556671142578,367.116668701172,432.049987792969,482.896667480469,706.306640625,772.309997558594
"1481",0,2,1,0,1,1,6,1,94,2,46,1,22,3,6,1,0,0.0139999957755208,204.726669311523,261.793334960938,134.106674194336,29.2600002288818,189.157775878906,120.888885498047,233.986663818359,450.951110839844,254.995559692383
"1482",1,1,1,0,0,1,7,1,94,1,43,1,37,2,3,0,0,1.17499995231628,236.113327026367,227.451431274414,500.760009765625,293.777770996094,244.30094909668,198.396667480469,529.89111328125,471.752380371094,699.156677246094
"1483",0,1,1,0,1,1,4,1,94,1,43,1,36,2,NA,0,0,1.01066660881042,304.950012207031,340.973327636719,631.299987792969,105.516662597656,168.551116943359,223.199996948242,410.466674804688,509.524444580078,854.5
"1484",1,2,1,1,1,1,4,1,94,1,37,1,33,2,8,0,0,-0.849666655063629,101.650001525879,263.220001220703,300.670013427734,56.5200004577637,115.08332824707,155.333343505859,158.169998168945,378.303344726562,456.003356933594
"1485",0,3,1,0,1,1,6,1,94,1,52,1,35,2,1,0,0,1.23099994659424,295.320007324219,196.880004882812,289.613342285156,145.055557250977,144.413330078125,168.739990234375,440.375549316406,341.293334960938,458.353332519531
"1486",1,1,1,0,1,1,5,1,94,1,45,1,43,NA,6,0,0,0.116333365440369,134.391998291016,364.869995117188,542.133361816406,94.1973266601562,281.303344726562,96.5377807617188,228.589324951172,646.17333984375,638.671142578125
"1487",0,1,1,0,1,1,4,1,94,1,52,1,33,2,6,0,0,0.803000032901764,160.5,188.320007324219,215.712005615234,89.7200012207031,190.810668945312,120.33332824707,250.220001220703,379.130676269531,336.045349121094
"1488",1,1,1,0,1,0,4,1,94,1,43,1,26,2,6,0,0,0.277999997138977,193.669998168945,348.106658935547,197.593338012695,83.0366668701172,216.111114501953,60.593334197998,276.706665039062,564.2177734375,258.186676025391
"1489",0,1,1,0,1,1,7,1,94,1,47,1,33,2,2,0,0,1.95966649055481,127.177139282227,128.875549316406,162.164443969727,47.7676162719727,102.217781066895,68.8399963378906,174.944763183594,231.093322753906,231.004440307617
"1490",1,1,1,0,1,1,5,1,94,1,31,1,30,2,9,2,1,-0.0270000118762255,706.200012207031,780.671997070312,315.864013671875,490.549346923828,392.618682861328,230.754669189453,1196.74938964844,1173.29064941406,546.61865234375
"1491",1,1,1,0,0,1,4,1,94,1,33,1,54,NA,NA,0,0,-0.746333360671997,361.660003662109,294.25,317.94287109375,191.516662597656,511.523345947266,95.6000061035156,553.176635742188,805.773315429688,413.542877197266
"1492",0,1,1,0,0,0,4,1,94,1,35,1,26,2,6,1,0,0.967999994754791,253.589996337891,264.290008544922,291.040008544922,93.1833343505859,152.226669311523,48.75,346.773315429688,416.516662597656,339.790008544922
"1493",0,2,1,0,0,1,5,1,94,1,37,1,38,3,6,0,0,0.200833320617676,236.255996704102,226.839996337891,375.783996582031,174.848007202148,381.575988769531,230.365341186523,411.10400390625,608.416015625,606.149353027344
"1494",1,2,1,0,1,1,5,1,94,2,35,1,NA,4,5,0,0,0.078499972820282,332.127990722656,202.871994018555,267.928009033203,54.992000579834,135.447998046875,59.4000015258789,387.119995117188,338.320007324219,327.328002929688
"1495",0,2,1,1,0,1,10,1,94,1,47,1,35,2,6,3,1,2.42166662216187,150.656005859375,937.320007324219,215.712005615234,157.475997924805,942.186706542969,94.1973342895508,308.132019042969,1879.50671386719,309.909332275391
"1496",1,2,1,0,1,1,4,1,94,1,33,1,35,3,4,1,0,-0.565999984741211,345.609985351562,505.040008544922,374.5,103.166664123535,227.116668701172,134.479995727539,448.776641845703,732.156677246094,508.97998046875
"1497",1,3,1,1,1,1,9,1,94,1,43,1,41,2,NA,1,0,0.98499995470047,146.471115112305,228.979995727539,230.692001342773,45.8355560302734,75.6653289794922,40.7560005187988,192.306671142578,304.645324707031,271.447998046875
"1498",0,1,1,1,0,0,7,1,94,1,38,1,30,2,0,0,0,2.07200002670288,122.693336486816,196.268569946289,153.468566894531,12.0466661453247,31.798095703125,48.6304779052734,134.740005493164,228.066665649414,202.099044799805
"1499",1,2,1,1,1,0,9,1,95,1,39,1,38,0,0,1,1,-0.946900010108948,673.386657714844,403.271118164062,384.130004882812,1302.73779296875,465.04443359375,398.408325195312,1976.12451171875,868.315551757812,782.538330078125
"1500",1,3,1,1,1,0,6,1,95,1,53,1,51,3,NA,0,0,-0.467500001192093,136.960006713867,179.759994506836,268.417144775391,78.3800048828125,48.8479995727539,55.834285736084,215.34001159668,228.608001708984,324.251434326172
"1501",1,2,1,0,1,1,7,1,95,1,49,1,42,2,NA,1,0,0.279900014400482,135.125717163086,276.36572265625,471.411437988281,150.342864990234,101.476196289062,283.531433105469,285.468566894531,377.841918945312,754.94287109375
"1502",0,1,0,0,1,0,5,1,95,1,42,0,43,2,NA,0,0,0.997999966144562,187.464004516602,286.760009765625,394.615997314453,21.8453330993652,93.4106750488281,97.5039978027344,209.309341430664,380.170684814453,492.119995117188
"1503",0,1,0,0,1,1,8,1,95,1,35,1,25,NA,1,3,1,3.11299991607666,249.309997558594,327.420013427734,121.980003356934,144.355010986328,117.141662597656,60.8233337402344,393.665008544922,444.561676025391,182.803344726562
"1504",0,1,1,0,1,0,4,1,95,1,42,1,30,2,3,0,0,-0.138000011444092,218.279998779297,680.52001953125,362.730010986328,74.1999969482422,305.289978027344,355.313354492188,292.47998046875,985.809997558594,718.043334960938
"1505",1,1,1,0,1,0,7,1,95,1,50,0,59,2,NA,1,1,0.519400060176849,114.948570251465,420.510009765625,70.857780456543,264.617126464844,287.563323974609,55.6666641235352,379.565704345703,708.073364257812,126.524444580078
"1506",1,1,1,1,1,0,5,1,95,2,42,1,26,3,6,1,1,-0.151666641235352,110.424003601074,246.405715942383,343.011413574219,101.744003295898,67.1428604125977,145.040008544922,212.167999267578,313.548583984375,488.051422119141
"1507",1,1,1,0,1,0,5,1,95,2,34,0,NA,3,9,0,0,-0.0450000204145908,368.936004638672,323.567993164062,536.711975097656,92.5279998779297,146.642669677734,265.493347167969,461.463989257812,470.210662841797,802.205322265625
"1508",1,1,1,0,1,0,4,1,95,2,52,1,NA,3,4,0,0,0.0159999709576368,172.270004272461,409.809997558594,459.029998779297,204.399993896484,98.2366638183594,212.399993896484,376.669982910156,508.046661376953,671.429992675781
"1509",1,1,1,0,1,0,5,1,95,1,42,1,18,3,6,1,0,-0.807500004768372,103.575996398926,198.591995239258,885.960021972656,210.186676025391,138.933334350586,558.126647949219,313.762664794922,337.525329589844,1444.08666992188
"1510",1,1,1,0,1,0,5,1,95,1,29,1,30,3,7,0,0,0.109499990940094,178.904006958008,243.10400390625,249.309997558594,11.1999998092651,188.338668823242,78.6533355712891,190.10400390625,431.442687988281,327.963317871094
"1511",1,2,1,0,0,0,4,1,95,1,46,1,40,2,6,0,0,-0.451999992132187,309.230010986328,429.070007324219,254.660003662109,294.083312988281,83.9766693115234,65.8333358764648,603.313354492188,513.046691894531,320.493347167969
"1512",1,1,1,1,1,1,5,1,95,1,39,1,35,2,6,2,2,0.287000000476837,251.664001464844,229.408004760742,237.968002319336,183.466674804688,90.7519989013672,58.4000015258789,435.130676269531,320.160003662109,296.368011474609
"1513",1,3,1,0,1,1,9,1,95,1,41,1,37,2,1,1,1,-0.405200004577637,186.893325805664,184.818176269531,193.455993652344,73.4503707885742,47.3454551696777,77.5893325805664,260.343688964844,232.163635253906,271.045318603516
"1514",1,1,1,0,1,0,4,1,95,2,35,1,NA,3,9,0,0,1.3529999256134,260.010009765625,328.489990234375,433.350006103516,143.399993896484,316.333343505859,216.483337402344,403.410003662109,644.823364257812,649.833374023438
"1515",0,1,1,0,1,0,5,1,95,1,30,1,31,2,6,0,0,1.19199991226196,160.927993774414,202.871994018555,222.559997558594,90.4933319091797,62.0746688842773,203.626678466797,251.421325683594,264.946655273438,426.186676025391
"1516",0,1,1,0,1,1,4,1,95,1,82,0,62,3,4,0,0,0.0366666875779629,407.670013427734,206.509994506836,224.699996948242,204.5,24.0499992370605,149.800003051758,612.170043945312,230.559997558594,374.5
"1517",1,1,0,0,1,0,4,1,95,2,30,1,NA,2,8,2,0,0.346999943256378,381.989990234375,571.380004882812,784.309997558594,209.023330688477,281.25,330.899993896484,591.013305664062,852.630004882812,1115.2099609375
"1518",1,1,1,0,1,1,6,1,95,1,31,1,29,2,6,1,1,0.696999967098236,215.426666259766,199.733337402344,308.873321533203,216.255554199219,133.344436645508,203.046661376953,431.682220458984,333.077758789062,511.919982910156
"1519",1,1,0,0,1,0,4,1,95,1,32,1,33,3,9,1,1,0.852000057697296,585.289978027344,470.799987792969,231.119995117188,349.890014648438,102.511108398438,152.730010986328,935.179992675781,573.311096191406,383.850006103516
"1520",0,2,1,1,1,1,5,1,95,1,29,1,29,2,6,0,0,0.723666727542877,221.703994750977,275.631988525391,422.864013671875,151.973342895508,143.832000732422,102.866668701172,373.677337646484,419.463989257812,525.730712890625
"1521",1,2,1,0,1,0,6,1,95,1,46,0,42,2,4,0,0,-0.994000017642975,199.733337402344,252.520004272461,209.720001220703,99.5355529785156,155.782867431641,129.537139892578,299.268890380859,408.302856445312,339.257141113281
"1522",1,2,1,1,1,1,5,1,95,1,39,1,38,2,15,0,0,-0.367500007152557,243.10400390625,181.47200012207,181.47200012207,54.3919982910156,246.688003540039,59.533332824707,297.496002197266,428.160003662109,241.005340576172
"1523",1,1,0,0,1,1,8,1,95,1,36,1,34,2,4,3,1,0.890666663646698,108.069999694824,155.149993896484,188.320007324219,28.7399997711182,89.1366653442383,41.2016677856445,136.809997558594,244.286651611328,229.521667480469
"1524",1,2,1,0,1,1,6,1,95,1,35,1,35,3,6,0,0,-0.226000010967255,176.193328857422,146.233337402344,161.926666259766,103.222221374512,109.479995727539,91.3933258056641,279.415557861328,255.713333129883,253.31999206543
"1525",0,1,1,0,1,0,4,1,95,1,18,1,22,9,3,2,1,0.851000010967255,254.660003662109,445.119995117188,407.670013427734,236.176666259766,179.033340454102,353.070007324219,490.836669921875,624.1533203125,760.739990234375
"1526",0,1,1,0,1,1,6,1,95,1,31,1,29,2,8,2,1,1.16699993610382,116.986663818359,99.8666687011719,209.720001220703,64.9799957275391,73.8888854980469,79.7711181640625,181.966659545898,173.755554199219,289.491119384766
"1527",1,4,1,1,1,1,9,1,95,1,64,1,62,2,NA,1,1,0.101142883300781,754.885009765625,448.544006347656,474.010009765625,530.881652832031,343.9306640625,158.850006103516,1285.7666015625,792.474670410156,632.859985351562
"1528",1,1,1,0,1,1,6,1,95,1,33,1,31,3,NA,0,0,2.09500002861023,215.426666259766,336.285705566406,295.320007324219,57.8333320617676,122.594284057617,135.897155761719,273.260009765625,458.880004882812,431.217163085938
"1529",0,4,1,0,1,1,7,1,95,1,40,1,38,2,9,0,0,-0.133350014686584,234.177139282227,424.433319091797,438.272003173828,217.714294433594,141.946655273438,98.1599960327148,451.891418457031,566.380004882812,536.432006835938
"1530",0,2,1,1,1,0,7,1,95,1,32,1,34,NA,2,2,1,1.32049989700317,113.114288330078,345.253326416016,186.893325805664,41.3809509277344,121.333335876465,84.4355545043945,154.495239257812,466.586669921875,271.328887939453
"1531",0,1,1,0,1,1,6,1,95,1,28,1,30,2,6,1,0,1.40899991989136,403.746673583984,261.079986572266,523.994262695312,100.906661987305,89.8666687011719,360.390472412109,504.6533203125,350.946655273438,884.384765625
"1532",0,2,1,1,1,1,7,1,95,1,39,0,43,2,3,1,1,0.903500020503998,216.445709228516,587.073303222656,722.708557128906,106.160003662109,339.644439697266,210.908569335938,322.605712890625,926.7177734375,933.617126464844
"1533",1,2,1,0,1,1,5,1,95,1,32,1,33,2,9,0,0,-0.764500021934509,346.679992675781,324.424011230469,319.287994384766,172.695999145508,114.71467590332,61.560001373291,519.3759765625,439.138671875,380.847991943359
"1534",1,2,1,1,1,1,7,1,95,1,31,1,35,NA,6,0,0,0.121500015258789,177.31428527832,200.446670532227,618.460021972656,38.897144317627,108.193336486816,237.779998779297,216.21142578125,308.640014648438,856.239990234375
"1535",0,1,1,0,1,0,9,1,95,1,42,1,38,2,3,2,0,1.59449982643127,211.324996948242,1127.78002929688,582.080017089844,80.2249984741211,656.859985351562,322.239990234375,291.549987792969,1784.64001464844,904.320007324219
"1536",1,1,1,0,1,1,6,1,95,1,39,1,31,2,2,1,1,0.260999977588654,266.073333740234,380.206665039062,471.513336181641,121.906661987305,199.946655273438,337.291107177734,387.97998046875,580.1533203125,808.804443359375
"1537",0,1,1,1,1,0,6,1,95,1,49,1,49,2,6,0,0,0.994999945163727,444.406677246094,237.968002319336,476.149993896484,202.526672363281,206.466674804688,285.066650390625,646.933349609375,444.434692382812,761.216674804688
"1538",1,2,1,NA,1,0,5,0,95,1,22,1,19,4,9,2,2,-0.667999982833862,463.951995849609,462.239990234375,587.429992675781,233.376007080078,274.193328857422,168.376663208008,697.328002929688,736.433349609375,755.806640625
