abdt tg inuidur1 inuidur2 female black hispanic othrace dep q1 q2 q3 q4  q5 q6 recall agelt35 agegt54 durable nondurable lusd husd muld  
10698 0 5 5 0 1 0 0 2 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10768 4 8 8 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0
10719 4 2 2 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10530 0 18 18 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10544 6 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10698 2 22 22 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10628 0 5 5 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10614 0 1 1 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10768 3 9 9 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
10551 2 27 27 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10635 6 3 3 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10761 0 27 27 0 0 0 0 2 0 0 0 1 0 0 1 1 0 0 1 0 0 0
10761 0 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10635 5 2 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10663 6 27 27 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0
10824 0 8 8 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
10614 6 25 25 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10544 3 27 27 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10691 4 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1
10747 0 4 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10831 1 27 27 0 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10614 3 13 13 1 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10628 4 19 19 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10537 6 2 2 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10873 2 8 8 1 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1
10663 2 27 27 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10740 6 11 2 1 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10530 3 22 22 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10768 0 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10572 0 18 18 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10817 2 13 13 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10796 5 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
10796 3 10 10 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0
10656 5 13 13 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10698 3 6 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10558 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10761 3 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0
10544 5 26 26 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0
10796 0 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10810 0 27 27 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10775 2 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10523 4 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10572 3 13 13 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10551 6 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10586 5 12 12 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10537 1 27 27 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10803 2 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10754 0 26 26 1 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10691 6 27 27 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10684 4 4 4 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
10747 3 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10712 0 27 27 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10838 0 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10726 0 27 27 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10523 5 11 11 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10754 4 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
10789 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0
10824 0 6 6 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10824 0 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10768 1 2 2 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10607 3 5 5 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0
10635 4 3 3 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10817 0 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10852 0 4 4 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10880 5 3 3 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
10691 4 13 13 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10747 2 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0
10845 5 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10726 0 3 3 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10775 4 7 7 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10789 2 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10586 4 22 22 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10698 2 11 11 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10635 0 3 3 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10873 2 27 27 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10817 4 9 9 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10719 0 21 21 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10852 0 26 26 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10873 5 2 2 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10537 0 7 7 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10684 0 8 8 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10663 6 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10726 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10523 2 23 23 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1
10663 0 27 27 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10579 3 2 2 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10712 4 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10740 2 15 15 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10719 4 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10544 2 12 12 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0
10621 1 11 11 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10544 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10838 1 27 27 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10873 3 7 7 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1
10810 0 24 24 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10670 4 4 4 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10761 0 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10866 5 8 8 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
10754 0 15 15 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10565 3 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10565 6 5 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10593 0 12 12 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0
10621 3 4 4 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10852 3 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10684 4 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10796 4 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 1 0 0
10782 3 5 5 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10628 6 3 3 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10565 6 1 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10530 3 25 25 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0
10607 0 9 9 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10866 2 26 26 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0
10810 3 24 24 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10796 4 30 17 1 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 1 0 0
10621 3 8 8 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10789 3 3 3 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0
10614 2 2 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10782 4 3 3 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0
10614 5 9 9 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0
10880 0 20 20 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
10656 2 3 3 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10740 1 2 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0
10607 2 10 10 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10705 2 13 13 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10621 5 27 27 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0
10663 2 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10803 3 13 13 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10614 0 12 12 1 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10803 1 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10502 2 8 8 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10768 5 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10831 0 15 15 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10838 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10810 5 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0
10684 4 2 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10635 4 12 12 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0
10859 5 4 4 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1
10614 0 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10642 4 52 52 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10698 3 52 2 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0
10600 4 10 10 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10761 5 10 10 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0
10789 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0
10761 2 6 6 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0
10754 3 13 13 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1
10803 4 3 3 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1
10551 2 27 27 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1
10600 4 8 5 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10796 0 27 27 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1
10831 3 35 35 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1
10551 3 4 4 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1
10831 5 2 2 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0
10523 0 11 11 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0
10628 5 27 27 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0
10565 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0
10544 4 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0
10880 5 23 23 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0
10649 4 18 18 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0
10761 0 8 8 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
10761 5 6 6 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0
10530 4 34 12 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10775 0 3 3 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0
10719 3 3 3 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0
10614 1 6 6 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0
10495 6 6 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
10810 1 27 27 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0
10873 1 12 12 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
10775 4 7 7 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0
10789 0 2 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1
10705 1 26 26 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10803 1 30 30 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10558 3 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1
10572 0 4 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10523 2 4 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10712 5 11 11 0 0 0 0 2 0 0 0 1 0 0 0 0 0 1 0 0 0 1
10586 0 43 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1
10859 4 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10733 0 3 3 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1
10677 2 35 11 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10614 4 2 2 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1
10586 6 27 27 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1
10817 0 6 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10873 3 15 12 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
10817 5 5 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10684 0 30 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10698 6 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
10824 1 1 1 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 1 0
10642 1 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
10719 6 1 1 0 0 0 0 2 0 0 0 1 0 0 0 0 0 1 0 0 1 0
10726 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10761 1 1 1 1 0 0 0 2 0 0 0 1 0 0 0 0 0 1 0 0 1 0
10649 0 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0
10411 6 5 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0
10502 3 27 27 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10579 0 27 27 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10684 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10537 5 11 9 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1
10544 2 31 6 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10607 6 27 27 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10558 4 6 6 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 1
10628 4 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10656 6 27 27 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10726 0 13 13 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10782 4 23 23 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10600 2 12 12 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10824 4 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10761 6 27 27 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10775 1 5 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10544 6 2 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
10572 0 2 2 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10530 3 27 27 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1
10663 4 3 3 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10775 0 22 22 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10544 3 24 24 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10859 4 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1
10852 4 27 27 1 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10845 0 20 20 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10544 5 25 25 0 0 0 0 2 0 1 0 0 0 0 0 1 0 1 0 0 0 1
10698 6 27 27 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10782 0 1 1 0 0 1 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10740 3 7 7 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10642 6 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10803 0 18 18 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10663 4 31 2 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10621 5 29 29 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0
10796 4 27 27 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10768 0 27 27 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1
10642 2 27 27 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10789 2 17 17 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10782 2 4 4 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
10768 3 4 4 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10803 2 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10446 4 3 3 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10754 6 5 5 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10803 5 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10460 3 27 27 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10796 2 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10502 3 27 27 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10432 5 27 27 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10705 5 11 11 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0
10831 3 3 3 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0
10705 5 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10537 2 10 10 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0
10523 2 3 3 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1
10852 0 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10628 4 27 27 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10747 1 19 19 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10684 2 11 11 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0
10656 2 2 2 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0
10789 1 24 24 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10572 4 27 27 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10740 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10726 0 27 27 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10642 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10586 3 2 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0
10768 4 10 10 0 0 0 0 2 0 0 0 1 0 0 1 1 0 0 0 0 0 1
10810 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10628 4 17 17 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10600 0 8 8 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10642 3 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10670 6 1 1 1 1 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10572 5 4 4 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1
10852 2 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10880 5 27 27 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 1 0 0
10775 4 9 9 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0
10789 3 8 8 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10726 0 27 27 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10789 3 1 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10733 2 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1
10831 0 4 4 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10698 6 1 1 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1
10866 0 6 6 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
10719 4 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10831 0 27 27 1 0 0 0 2 0 0 0 0 1 0 1 1 0 0 0 0 0 0
10831 5 5 5 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10614 1 14 14 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0
10579 6 13 13 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10859 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10677 3 27 27 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10719 2 16 16 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10572 0 3 3 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10789 0 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10544 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10782 1 27 27 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10565 2 20 20 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10803 1 29 29 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10740 0 11 11 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10635 0 27 27 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10873 1 16 16 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1
10810 3 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10852 2 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0
10768 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10880 2 4 4 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 1 1 0 0
10600 3 6 6 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1
10831 0 13 13 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10621 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
